4656	 2.8411865118e-001	 5.82757e-001
4657	 2.8417968634e-001	 7.49739e-001
4658	 2.8424072149e-001	 1.07561e+000
4659	 2.8430175665e-001	-8.65145e-001
4660	 2.8436279180e-001	 5.56367e-002
4661	 2.8442382696e-001	 1.52511e+000
4662	 2.8448486212e-001	-2.37371e+000
4663	 2.8454589727e-001	-1.03417e+000
4664	 2.8460693243e-001	 3.16231e+000
4665	 2.8466796758e-001	 2.50015e-001
4666	 2.8472900274e-001	-2.06531e+000
4667	 2.8479003790e-001	-3.70538e-001
4668	 2.8485107305e-001	 1.15544e+000
4669	 2.8491210821e-001	-5.81231e-001
4670	 2.8497314336e-001	-5.08488e-001
4671	 2.8503417852e-001	 1.56999e+000
4672	 2.8509521368e-001	 5.72433e-002
4673	 2.8515624883e-001	 1.10952e+000
4674	 2.8521728399e-001	 5.84604e-001
4675	 2.8527831914e-001	-9.35579e-001
4676	 2.8533935430e-001	 1.11998e+000
4677	 2.8540038946e-001	-6.23559e-001
4678	 2.8546142461e-001	-1.49518e+000
4679	 2.8552245977e-001	 2.86804e+000
4680	 2.8558349492e-001	 7.57170e-001
4681	 2.8564453008e-001	 2.05392e-001
4682	 2.8570556524e-001	 2.25686e+000
4683	 2.8576660039e-001	-9.17931e-002
4684	 2.8582763555e-001	-6.78879e-001
4685	 2.8588867070e-001	 1.17628e+000
4686	 2.8594970586e-001	 2.31796e-001
4687	 2.8601074102e-001	-1.42977e+000
4688	 2.8607177617e-001	 9.78619e-002
4689	 2.8613281133e-001	 7.23275e-001
4690	 2.8619384648e-001	-1.08974e+000
4691	 2.8625488164e-001	-5.70168e-001
4692	 2.8631591680e-001	 8.92933e-001
4693	 2.8637695195e-001	-4.59227e-001
4694	 2.8643798711e-001	 6.61824e-001
4695	 2.8649902226e-001	 8.65418e-001
4696	 2.8656005742e-001	-3.89964e-001
4697	 2.8662109258e-001	-3.55973e-001
4698	 2.8668212773e-001	-2.24335e-001
4699	 2.8674316289e-001	-1.35533e-001
4700	 2.8680419804e-001	-8.03795e-002
4701	 2.8686523320e-001	 1.37955e-001
4702	 2.8692626836e-001	-1.36606e+000
4703	 2.8698730351e-001	 1.43643e+000
4704	 2.8704833867e-001	 1.11933e+000
4705	 2.8710937382e-001	-4.56398e-001
4706	 2.8717040898e-001	 1.27816e+000
4707	 2.8723144414e-001	 5.03222e-001
4708	 2.8729247929e-001	-2.76514e-001
4709	 2.8735351445e-001	-5.14066e-001
4710	 2.8741454960e-001	 3.94982e-001
4711	 2.8747558476e-001	 1.17676e+000
4712	 2.8753661992e-001	 4.26453e-001
4713	 2.8759765507e-001	 7.65303e-001
4714	 2.8765869023e-001	 1.14881e+000
4715	 2.8771972538e-001	-4.93607e-001
4716	 2.8778076054e-001	 5.12941e-001
4717	 2.8784179570e-001	 1.75993e+000
4718	 2.8790283085e-001	-1.01143e+000
4719	 2.8796386601e-001	-4.02127e-001
4720	 2.8802490116e-001	 8.33624e-001
4721	 2.8808593632e-001	-9.59587e-001
4722	 2.8814697148e-001	-8.37608e-001
4723	 2.8820800663e-001	 2.02006e+000
4724	 2.8826904179e-001	-2.26894e-002
4725	 2.8833007694e-001	-1.07578e-001
4726	 2.8839111210e-001	 1.52938e+000
4727	 2.8845214726e-001	-1.49662e+000
4728	 2.8851318241e-001	-3.67101e-001
4729	 2.8857421757e-001	 1.23727e+000
4730	 2.8863525272e-001	-8.37115e-001
4731	 2.8869628788e-001	 4.25795e-001
4732	 2.8875732304e-001	 9.64647e-001
4733	 2.8881835819e-001	-2.52955e+000
4734	 2.8887939335e-001	 5.60439e-001
4735	 2.8894042850e-001	-1.00425e-001
4736	 2.8900146366e-001	-2.39816e+000
4737	 2.8906249882e-001	 2.41805e+000
4738	 2.8912353397e-001	 1.47375e+000
4739	 2.8918456913e-001	-5.42797e-002
4740	 2.8924560428e-001	 4.73665e-001
4741	 2.8930663944e-001	-5.96952e-001
4742	 2.8936767460e-001	 3.43823e-001
4743	 2.8942870975e-001	 1.68002e+000
4744	 2.8948974491e-001	-6.01051e-001
4745	 2.8955078006e-001	-5.17605e-001
4746	 2.8961181522e-001	 2.55177e+000
4747	 2.8967285038e-001	 8.88577e-001
4748	 2.8973388553e-001	 2.59459e-001
4749	 2.8979492069e-001	-1.67473e-001
4750	 2.8985595584e-001	 4.75058e-001
4751	 2.8991699100e-001	-1.31982e+000
4752	 2.8997802616e-001	-1.09729e+000
4753	 2.9003906131e-001	 2.05610e+000
4754	 2.9010009647e-001	-3.56958e-001
4755	 2.9016113162e-001	-4.51192e-001
4756	 2.9022216678e-001	 1.18023e+000
4757	 2.9028320194e-001	 2.31204e+000
4758	 2.9034423709e-001	 1.13740e+000
4759	 2.9040527225e-001	-1.81179e+000
4760	 2.9046630740e-001	-1.97782e+000
4761	 2.9052734256e-001	 9.96419e-001
4762	 2.9058837772e-001	 5.93281e-001
4763	 2.9064941287e-001	-4.91813e-001
4764	 2.9071044803e-001	 5.40970e-001
4765	 2.9077148318e-001	-1.00646e+000
4766	 2.9083251834e-001	-8.68332e-001
4767	 2.9089355350e-001	 2.02415e+000
4768	 2.9095458865e-001	 7.43878e-001
4769	 2.9101562381e-001	 3.41797e-001
4770	 2.9107665896e-001	 3.06871e-001
4771	 2.9113769412e-001	-7.15659e-001
4772	 2.9119872928e-001	 1.01139e+000
4773	 2.9125976443e-001	 1.31948e-001
4774	 2.9132079959e-001	 1.59581e+000
4775	 2.9138183474e-001	 1.39001e-001
4776	 2.9144286990e-001	-8.69915e-001
4777	 2.9150390506e-001	 2.39129e-001
4778	 2.9156494021e-001	-2.04553e-001
4779	 2.9162597537e-001	 1.58142e+000
4780	 2.9168701052e-001	 1.05729e+000
4781	 2.9174804568e-001	-1.42774e+000
4782	 2.9180908084e-001	-3.74447e-001
4783	 2.9187011599e-001	 2.41745e+000
4784	 2.9193115115e-001	-5.99982e-001
4785	 2.9199218630e-001	-6.09019e-001
4786	 2.9205322146e-001	 2.85642e+000
4787	 2.9211425662e-001	 5.45887e-001
4788	 2.9217529177e-001	-2.99871e+000
4789	 2.9223632693e-001	 6.40342e-001
4790	 2.9229736208e-001	 2.08823e+000
4791	 2.9235839724e-001	-3.68684e-001
4792	 2.9241943240e-001	 1.13729e+000
4793	 2.9248046755e-001	-1.00538e+000
4794	 2.9254150271e-001	-1.11886e+000
4795	 2.9260253786e-001	 9.00351e-002
4796	 2.9266357302e-001	 4.97189e-001
4797	 2.9272460818e-001	 2.17578e-001
4798	 2.9278564333e-001	-2.11949e-002
4799	 2.9284667849e-001	-2.76598e-002
4800	 2.9290771364e-001	 1.87674e+000
4801	 2.9296874880e-001	 9.41471e-001
4802	 2.9302978396e-001	-1.16423e+000
4803	 2.9309081911e-001	 9.41269e-001
4804	 2.9315185427e-001	-2.15578e-001
4805	 2.9321288942e-001	 8.93197e-001
4806	 2.9327392458e-001	-3.32206e-001
4807	 2.9333495974e-001	-1.63125e-001
4808	 2.9339599489e-001	 2.33777e+000
4809	 2.9345703005e-001	-6.46188e-001
4810	 2.9351806520e-001	 5.87177e-001
4811	 2.9357910036e-001	 2.10933e+000
4812	 2.9364013552e-001	-8.89639e-001
4813	 2.9370117067e-001	-6.81890e-001
4814	 2.9376220583e-001	 1.77351e+000
4815	 2.9382324098e-001	-6.72429e-001
4816	 2.9388427614e-001	-9.53200e-001
4817	 2.9394531130e-001	 4.28827e-001
4818	 2.9400634645e-001	-3.95038e-001
4819	 2.9406738161e-001	 1.07715e+000
4820	 2.9412841676e-001	-1.29625e+000
4821	 2.9418945192e-001	 6.48531e-001
4822	 2.9425048708e-001	 3.37029e+000
4823	 2.9431152223e-001	-2.46334e+000
4824	 2.9437255739e-001	-1.08892e+000
4825	 2.9443359254e-001	 3.06648e+000
4826	 2.9449462770e-001	-1.99995e+000
4827	 2.9455566286e-001	-6.96168e-001
4828	 2.9461669801e-001	 2.62491e+000
4829	 2.9467773317e-001	-1.15041e+000
4830	 2.9473876832e-001	 2.28301e-001
4831	 2.9479980348e-001	 1.54659e+000
4832	 2.9486083864e-001	-1.32682e+000
4833	 2.9492187379e-001	-1.08744e+000
4834	 2.9498290895e-001	 8.53923e-001
4835	 2.9504394410e-001	 3.19801e-001
4836	 2.9510497926e-001	 2.25955e+000
4837	 2.9516601442e-001	 5.91001e-001
4838	 2.9522704957e-001	-1.37385e+000
4839	 2.9528808473e-001	 4.89481e-001
4840	 2.9534911988e-001	-1.23058e+000
4841	 2.9541015504e-001	-2.08939e-001
4842	 2.9547119020e-001	 2.81333e+000
4843	 2.9553222535e-001	 1.24854e+000
4844	 2.9559326051e-001	-6.65674e-001
4845	 2.9565429566e-001	 5.96062e-001
4846	 2.9571533082e-001	 9.49342e-001
4847	 2.9577636598e-001	 8.55349e-001
4848	 2.9583740113e-001	-5.44816e-001
4849	 2.9589843629e-001	 2.79934e-001
4850	 2.9595947144e-001	-6.09180e-001
4851	 2.9602050660e-001	-1.63892e+000
4852	 2.9608154176e-001	 2.10239e+000
4853	 2.9614257691e-001	 3.43481e-001
4854	 2.9620361207e-001	-7.79620e-001
4855	 2.9626464722e-001	 1.16002e+000
4856	 2.9632568238e-001	-5.56223e-001
4857	 2.9638671754e-001	 1.26945e-001
4858	 2.9644775269e-001	 3.29517e+000
4859	 2.9650878785e-001	-2.57713e+000
4860	 2.9656982300e-001	-3.19945e+000
4861	 2.9663085816e-001	 1.47580e+000
4862	 2.9669189332e-001	-9.49887e-001
4863	 2.9675292847e-001	-5.69029e-002
4864	 2.9681396363e-001	 9.68648e-001
4865	 2.9687499878e-001	-1.27211e+000
4866	 2.9693603394e-001	 3.36641e-001
4867	 2.9699706910e-001	 2.36973e+000
4868	 2.9705810425e-001	 5.02363e-001
4869	 2.9711913941e-001	 8.72189e-001
4870	 2.9718017456e-001	-4.87642e-002
4871	 2.9724120972e-001	-1.17586e+000
4872	 2.9730224488e-001	 1.13332e+000
4873	 2.9736328003e-001	 1.30392e+000
4874	 2.9742431519e-001	 1.27748e+000
4875	 2.9748535034e-001	 1.17036e+000
4876	 2.9754638550e-001	-1.07283e+000
4877	 2.9760742066e-001	 2.74325e-001
4878	 2.9766845581e-001	 1.05345e+000
4879	 2.9772949097e-001	 7.08425e-001
4880	 2.9779052612e-001	-7.10632e-001
4881	 2.9785156128e-001	-2.41419e-001
4882	 2.9791259644e-001	 8.13017e-001
4883	 2.9797363159e-001	-8.59519e-001
4884	 2.9803466675e-001	 1.42470e+000
4885	 2.9809570190e-001	 8.21950e-001
4886	 2.9815673706e-001	-1.40789e+000
4887	 2.9821777222e-001	-5.36357e-001
4888	 2.9827880737e-001	 3.28553e-001
4889	 2.9833984253e-001	 5.23634e-001
4890	 2.9840087768e-001	 3.46337e-001
4891	 2.9846191284e-001	-1.54897e+000
4892	 2.9852294800e-001	-9.26097e-001
4893	 2.9858398315e-001	 1.77192e+000
4894	 2.9864501831e-001	 2.30193e-001
4895	 2.9870605346e-001	-1.10873e+000
4896	 2.9876708862e-001	 3.59098e-001
4897	 2.9882812378e-001	 8.82241e-001
4898	 2.9888915893e-001	-1.37126e+000
4899	 2.9895019409e-001	 7.65656e-001
4900	 2.9901122924e-001	 1.15550e+000
4901	 2.9907226440e-001	-4.59997e-001
4902	 2.9913329956e-001	-4.49977e-001
4903	 2.9919433471e-001	-7.78650e-001
4904	 2.9925536987e-001	 1.67155e+000
4905	 2.9931640502e-001	 1.10159e+000
4906	 2.9937744018e-001	 1.42155e+000
4907	 2.9943847534e-001	 1.54800e+000
4908	 2.9949951049e-001	 4.73794e-001
4909	 2.9956054565e-001	-2.28404e+000
4910	 2.9962158080e-001	 2.70554e-001
4911	 2.9968261596e-001	 3.41408e+000
4912	 2.9974365112e-001	-7.45538e-001
4913	 2.9980468627e-001	-1.11506e+000
4914	 2.9986572143e-001	 2.63648e-001
4915	 2.9992675658e-001	 7.08557e-001
4916	 2.9998779174e-001	 1.84123e+000
4917	 3.0004882690e-001	 5.84607e-001
4918	 3.0010986205e-001	-1.26648e+000
4919	 3.0017089721e-001	-8.50793e-001
4920	 3.0023193236e-001	-1.37597e+000
4921	 3.0029296752e-001	 5.46006e-001
4922	 3.0035400268e-001	 2.59086e+000
4923	 3.0041503783e-001	-1.65157e-001
4924	 3.0047607299e-001	-4.70620e-001
4925	 3.0053710814e-001	-7.52305e-001
4926	 3.0059814330e-001	-2.88609e+000
4927	 3.0065917846e-001	 1.30841e+000
4928	 3.0072021361e-001	 1.43941e+000
4929	 3.0078124877e-001	-9.20468e-001
4930	 3.0084228392e-001	 1.26857e+000
4931	 3.0090331908e-001	 1.10448e+000
4932	 3.0096435424e-001	 8.10987e-001
4933	 3.0102538939e-001	-3.57388e-001
4934	 3.0108642455e-001	-2.17381e+000
4935	 3.0114745970e-001	-1.23272e+000
4936	 3.0120849486e-001	 1.13543e+000
4937	 3.0126953002e-001	 7.71624e-001
4938	 3.0133056517e-001	 2.50822e-001
4939	 3.0139160033e-001	 1.35902e+000
4940	 3.0145263548e-001	 5.63418e-001
4941	 3.0151367064e-001	 1.11514e+000
4942	 3.0157470580e-001	 1.99845e+000
4943	 3.0163574095e-001	-1.31610e+000
4944	 3.0169677611e-001	-8.22624e-001
4945	 3.0175781126e-001	 4.22815e-001
4946	 3.0181884642e-001	 3.12599e-001
4947	 3.0187988158e-001	-5.16096e-001
4948	 3.0194091673e-001	 9.95885e-001
4949	 3.0200195189e-001	 1.83466e+000
4950	 3.0206298704e-001	-2.29249e+000
4951	 3.0212402220e-001	-1.55870e+000
4952	 3.0218505736e-001	 1.99598e+000
4953	 3.0224609251e-001	 2.80830e-001
4954	 3.0230712767e-001	-1.85467e+000
4955	 3.0236816282e-001	 1.64096e+000
4956	 3.0242919798e-001	 1.01092e+000
4957	 3.0249023314e-001	-1.63906e+000
4958	 3.0255126829e-001	-1.27379e-001
4959	 3.0261230345e-001	 6.38382e-001
4960	 3.0267333860e-001	-8.34028e-001
4961	 3.0273437376e-001	 6.75713e-002
4962	 3.0279540892e-001	 5.50097e-001
4963	 3.0285644407e-001	 3.60210e-002
4964	 3.0291747923e-001	 2.83894e-001
4965	 3.0297851438e-001	-7.66549e-001
4966	 3.0303954954e-001	 8.02559e-001
4967	 3.0310058470e-001	 3.48612e-001
4968	 3.0316161985e-001	-1.00368e+000
4969	 3.0322265501e-001	 1.28068e+000
4970	 3.0328369016e-001	 8.96557e-001
4971	 3.0334472532e-001	 5.05946e-001
4972	 3.0340576048e-001	 1.71511e+000
4973	 3.0346679563e-001	 9.84691e-001
4974	 3.0352783079e-001	-9.84697e-001
4975	 3.0358886594e-001	-3.65725e-001
4976	 3.0364990110e-001	 2.46842e-001
4977	 3.0371093626e-001	 1.00007e+000
4978	 3.0377197141e-001	 3.38160e-001
4979	 3.0383300657e-001	-6.26827e-001
4980	 3.0389404172e-001	-2.20808e-001
4981	 3.0395507688e-001	 2.95050e-001
4982	 3.0401611204e-001	 8.55691e-001
4983	 3.0407714719e-001	-1.05117e+000
4984	 3.0413818235e-001	-1.88166e+000
4985	 3.0419921750e-001	 1.74951e+000
4986	 3.0426025266e-001	 9.74025e-001
4987	 3.0432128782e-001	-2.10543e+000
4988	 3.0438232297e-001	 7.71037e-001
4989	 3.0444335813e-001	 1.00792e+000
4990	 3.0450439328e-001	-4.44106e-001
4991	 3.0456542844e-001	-7.53395e-002
4992	 3.0462646360e-001	-4.53380e-001
4993	 3.0468749875e-001	-7.06498e-001
4994	 3.0474853391e-001	 8.60399e-001
4995	 3.0480956906e-001	 1.56391e+000
4996	 3.0487060422e-001	 4.33028e-001
4997	 3.0493163938e-001	-7.11084e-001
4998	 3.0499267453e-001	 1.18606e+000
4999	 3.0505370969e-001	 2.50213e+000
5000	 3.0511474484e-001	-2.02461e+000
5001	 3.0517578000e-001	-2.29099e-001
5002	 3.0523681516e-001	 2.35904e+000
5003	 3.0529785031e-001	-1.42674e-001
5004	 3.0535888547e-001	 4.39772e-003
5005	 3.0541992062e-001	 1.69467e+000
5006	 3.0548095578e-001	-1.11739e+000
5007	 3.0554199094e-001	-3.65861e-001
5008	 3.0560302609e-001	 1.90647e+000
5009	 3.0566406125e-001	-1.65275e+000
5010	 3.0572509640e-001	 8.11102e-001
5011	 3.0578613156e-001	 1.15091e+000
5012	 3.0584716672e-001	-1.36687e+000
5013	 3.0590820187e-001	 3.94686e-001
5014	 3.0596923703e-001	 9.70102e-001
5015	 3.0603027218e-001	-1.65472e+000
5016	 3.0609130734e-001	-3.93416e-001
5017	 3.0615234250e-001	 2.83892e+000
5018	 3.0621337765e-001	-3.78925e-001
5019	 3.0627441281e-001	-1.28284e+000
5020	 3.0633544796e-001	 8.42784e-001
5021	 3.0639648312e-001	-1.29752e+000
5022	 3.0645751828e-001	-1.54339e+000
5023	 3.0651855343e-001	 9.43737e-001
5024	 3.0657958859e-001	 1.21488e+000
5025	 3.0664062374e-001	-1.37899e+000
5026	 3.0670165890e-001	-8.51270e-001
5027	 3.0676269406e-001	 1.19647e+000
5028	 3.0682372921e-001	 5.03278e-001
5029	 3.0688476437e-001	 1.23459e+000
5030	 3.0694579952e-001	-1.10265e+000
5031	 3.0700683468e-001	-4.27677e-001
5032	 3.0706786984e-001	 1.09452e+000
5033	 3.0712890499e-001	 2.37512e-001
5034	 3.0718994015e-001	 1.31350e+000
5035	 3.0725097530e-001	 1.33718e+000
5036	 3.0731201046e-001	-4.43502e-001
5037	 3.0737304562e-001	-9.17308e-001
5038	 3.0743408077e-001	 7.73400e-001
5039	 3.0749511593e-001	 3.44956e-001
5040	 3.0755615108e-001	 8.17545e-001
5041	 3.0761718624e-001	 4.81282e-001
5042	 3.0767822140e-001	-6.78365e-001
5043	 3.0773925655e-001	 1.95995e+000
5044	 3.0780029171e-001	 4.55930e-001
5045	 3.0786132686e-001	-8.63335e-001
5046	 3.0792236202e-001	 6.70086e-001
5047	 3.0798339718e-001	-1.18352e+000
5048	 3.0804443233e-001	-6.91455e-001
5049	 3.0810546749e-001	 1.65256e+000
5050	 3.0816650264e-001	-3.10893e-001
5051	 3.0822753780e-001	-1.29504e+000
5052	 3.0828857296e-001	 1.88895e+000
5053	 3.0834960811e-001	-3.51629e-002
5054	 3.0841064327e-001	 4.67120e-001
5055	 3.0847167842e-001	-8.18756e-001
5056	 3.0853271358e-001	-1.83758e+000
5057	 3.0859374874e-001	 2.25000e+000
5058	 3.0865478389e-001	-1.37884e-001
5059	 3.0871581905e-001	-1.29139e+000
5060	 3.0877685420e-001	 1.29707e+000
5061	 3.0883788936e-001	 4.59261e-001
5062	 3.0889892452e-001	 2.29101e-001
5063	 3.0895995967e-001	 1.21687e+000
5064	 3.0902099483e-001	 7.39216e-001
5065	 3.0908202998e-001	-1.56173e-001
5066	 3.0914306514e-001	-1.22534e+000
5067	 3.0920410030e-001	 8.17180e-001
5068	 3.0926513545e-001	 2.07772e+000
5069	 3.0932617061e-001	 3.93867e-001
5070	 3.0938720576e-001	 1.32111e+000
5071	 3.0944824092e-001	-4.32021e-001
5072	 3.0950927608e-001	-1.10358e+000
5073	 3.0957031123e-001	-6.66441e-001
5074	 3.0963134639e-001	 1.48011e-001
5075	 3.0969238154e-001	 1.34353e+000
5076	 3.0975341670e-001	-1.12763e-001
5077	 3.0981445186e-001	-2.85491e-001
5078	 3.0987548701e-001	 3.43617e-001
5079	 3.0993652217e-001	 1.15377e+000
5080	 3.0999755732e-001	 4.87148e-001
5081	 3.1005859248e-001	-1.71294e+000
5082	 3.1011962764e-001	-2.81552e+000
5083	 3.1018066279e-001	 2.74704e+000
5084	 3.1024169795e-001	 9.67554e-001
5085	 3.1030273310e-001	-2.77827e+000
5086	 3.1036376826e-001	 2.13066e+000
5087	 3.1042480342e-001	 1.21534e+000
5088	 3.1048583857e-001	-2.31363e+000
5089	 3.1054687373e-001	 1.75885e-001
5090	 3.1060790888e-001	 1.19421e+000
5091	 3.1066894404e-001	-2.37594e+000
5092	 3.1072997920e-001	-4.29857e-002
5093	 3.1079101435e-001	 4.99484e-001
5094	 3.1085204951e-001	-1.27857e+000
5095	 3.1091308466e-001	 1.07503e+000
5096	 3.1097411982e-001	 2.00495e+000
5097	 3.1103515498e-001	-1.03691e+000
5098	 3.1109619013e-001	 8.21519e-001
5099	 3.1115722529e-001	 1.74290e+000
5100	 3.1121826044e-001	 9.55200e-002
5101	 3.1127929560e-001	 2.64437e+000
5102	 3.1134033076e-001	 4.55541e-001
5103	 3.1140136591e-001	-8.87046e-001
5104	 3.1146240107e-001	 2.37489e-001
5105	 3.1152343622e-001	 2.95154e-001
5106	 3.1158447138e-001	 2.51850e-001
5107	 3.1164550654e-001	-8.37009e-001
5108	 3.1170654169e-001	 1.92718e+000
5109	 3.1176757685e-001	 1.86325e-001
5110	 3.1182861200e-001	-1.86026e+000
5111	 3.1188964716e-001	 5.28929e-001
5112	 3.1195068232e-001	 7.44072e-002
5113	 3.1201171747e-001	-3.43690e-001
5114	 3.1207275263e-001	 4.26473e-001
5115	 3.1213378778e-001	 7.27429e-001
5116	 3.1219482294e-001	 1.34596e-001
5117	 3.1225585810e-001	-3.82507e-001
5118	 3.1231689325e-001	-9.15572e-002
5119	 3.1237792841e-001	 9.14981e-001
5120	 3.1243896356e-001	 4.74147e-001
5121	 3.1249999872e-001	-5.04232e-001
5122	 3.1256103388e-001	-2.79454e-001
5123	 3.1262206903e-001	-1.59217e+000
5124	 3.1268310419e-001	-3.94352e-001
5125	 3.1274413934e-001	 1.09695e+000
5126	 3.1280517450e-001	 7.25458e-001
5127	 3.1286620966e-001	 8.57893e-001
5128	 3.1292724481e-001	-4.98021e-001
5129	 3.1298827997e-001	 9.13612e-002
5130	 3.1304931512e-001	 1.15249e+000
5131	 3.1311035028e-001	 2.54109e-001
5132	 3.1317138544e-001	 8.62889e-001
5133	 3.1323242059e-001	 5.33517e-001
5134	 3.1329345575e-001	 5.17425e-001
5135	 3.1335449090e-001	 4.37506e-001
5136	 3.1341552606e-001	 7.44351e-001
5137	 3.1347656122e-001	-3.79703e-001
5138	 3.1353759637e-001	 1.17207e-001
5139	 3.1359863153e-001	 8.91920e-001
5140	 3.1365966668e-001	-7.66690e-001
5141	 3.1372070184e-001	 1.99706e+000
5142	 3.1378173700e-001	-5.95391e-001
5143	 3.1384277215e-001	-2.05176e+000
5144	 3.1390380731e-001	 9.45965e-001
5145	 3.1396484246e-001	-6.80231e-001
5146	 3.1402587762e-001	-9.68956e-001
5147	 3.1408691278e-001	 2.04411e+000
5148	 3.1414794793e-001	 1.46570e+000
5149	 3.1420898309e-001	-1.90320e+000
5150	 3.1427001824e-001	 1.16758e+000
5151	 3.1433105340e-001	 3.39779e-001
5152	 3.1439208856e-001	-2.50448e+000
5153	 3.1445312371e-001	-2.29225e-003
5154	 3.1451415887e-001	 1.11946e+000
5155	 3.1457519402e-001	 7.78593e-001
5156	 3.1463622918e-001	-2.08117e-001
5157	 3.1469726434e-001	 1.16061e+000
5158	 3.1475829949e-001	 1.12395e+000
5159	 3.1481933465e-001	-1.95090e+000
5160	 3.1488036980e-001	-6.22197e-001
5161	 3.1494140496e-001	 6.20112e-001
5162	 3.1500244012e-001	 1.53148e+000
5163	 3.1506347527e-001	 5.12679e-002
5164	 3.1512451043e-001	 8.90711e-001
5165	 3.1518554558e-001	 1.23378e+000
5166	 3.1524658074e-001	-9.49543e-001
5167	 3.1530761590e-001	-9.32315e-001
5168	 3.1536865105e-001	 1.81984e+000
5169	 3.1542968621e-001	 1.40401e+000
5170	 3.1549072136e-001	 1.13649e-001
5171	 3.1555175652e-001	 8.65546e-001
5172	 3.1561279168e-001	-1.70612e+000
5173	 3.1567382683e-001	 7.33257e-001
5174	 3.1573486199e-001	 1.31466e+000
5175	 3.1579589714e-001	-2.03904e+000
5176	 3.1585693230e-001	-4.33398e-001
5177	 3.1591796746e-001	 1.07203e+000
5178	 3.1597900261e-001	 4.75906e-001
5179	 3.1604003777e-001	 1.78428e-001
5180	 3.1610107292e-001	 3.52928e-001
5181	 3.1616210808e-001	-3.87375e-001
5182	 3.1622314324e-001	-1.18771e+000
5183	 3.1628417839e-001	 4.69585e-001
5184	 3.1634521355e-001	 4.62669e-001
5185	 3.1640624870e-001	-5.99418e-001
5186	 3.1646728386e-001	-8.87302e-001
5187	 3.1652831902e-001	 6.09815e-001
5188	 3.1658935417e-001	 2.85821e-001
5189	 3.1665038933e-001	-7.51793e-001
5190	 3.1671142448e-001	 2.48532e+000
5191	 3.1677245964e-001	 9.34841e-001
5192	 3.1683349480e-001	-8.51561e-001
5193	 3.1689452995e-001	-1.04330e+000
5194	 3.1695556511e-001	-5.29406e-001
5195	 3.1701660026e-001	 3.52773e-001
5196	 3.1707763542e-001	-1.35111e+000
5197	 3.1713867058e-001	 9.59921e-001
5198	 3.1719970573e-001	 2.19548e+000
5199	 3.1726074089e-001	-2.81712e-001
5200	 3.1732177604e-001	 1.14613e+000
5201	 3.1738281120e-001	 2.90893e+000
5202	 3.1744384636e-001	-1.74477e+000
5203	 3.1750488151e-001	-4.53262e-001
5204	 3.1756591667e-001	 1.48627e+000
5205	 3.1762695182e-001	-2.06406e+000
5206	 3.1768798698e-001	 1.84597e+000
5207	 3.1774902214e-001	 1.79930e+000
5208	 3.1781005729e-001	-1.61907e+000
5209	 3.1787109245e-001	 7.06191e-001
5210	 3.1793212760e-001	 2.13177e-001
5211	 3.1799316276e-001	-1.80012e+000
5212	 3.1805419792e-001	 7.82672e-001
5213	 3.1811523307e-001	 3.33148e-001
5214	 3.1817626823e-001	-7.73600e-001
5215	 3.1823730338e-001	 1.69498e+000
5216	 3.1829833854e-001	 2.06898e+000
5217	 3.1835937370e-001	-9.77084e-002
5218	 3.1842040885e-001	 2.06022e-001
5219	 3.1848144401e-001	 9.66015e-002
5220	 3.1854247916e-001	-1.85685e+000
5221	 3.1860351432e-001	-1.24557e+000
5222	 3.1866454948e-001	-1.43969e-001
5223	 3.1872558463e-001	 9.65294e-001
5224	 3.1878661979e-001	-2.35185e-001
5225	 3.1884765494e-001	 6.87759e-001
5226	 3.1890869010e-001	 1.44436e+000
5227	 3.1896972526e-001	-9.12097e-001
5228	 3.1903076041e-001	 1.19756e+000
5229	 3.1909179557e-001	 8.46944e-001
5230	 3.1915283072e-001	-1.65185e+000
5231	 3.1921386588e-001	 4.71790e-001
5232	 3.1927490104e-001	 1.18602e+000
5233	 3.1933593619e-001	-5.53759e-002
5234	 3.1939697135e-001	 6.07747e-001
5235	 3.1945800650e-001	 1.46329e+000
5236	 3.1951904166e-001	-1.18436e+000
5237	 3.1958007682e-001	 5.50616e-002
5238	 3.1964111197e-001	 2.95089e+000
5239	 3.1970214713e-001	-2.05617e+000
5240	 3.1976318228e-001	-4.89645e-001
5241	 3.1982421744e-001	 1.73417e+000
5242	 3.1988525260e-001	-9.06732e-001
5243	 3.1994628775e-001	 1.16652e-001
5244	 3.2000732291e-001	-1.83350e-001
5245	 3.2006835806e-001	-4.42181e-001
5246	 3.2012939322e-001	 1.30154e+000
5247	 3.2019042838e-001	 2.14574e+000
5248	 3.2025146353e-001	-3.10440e-001
5249	 3.2031249869e-001	-1.70163e+000
5250	 3.2037353384e-001	-1.98603e+000
5251	 3.2043456900e-001	-5.23155e-001
5252	 3.2049560416e-001	 2.49807e+000
5253	 3.2055663931e-001	-8.23074e-001
5254	 3.2061767447e-001	 3.17535e-001
5255	 3.2067870962e-001	 2.40262e+000
5256	 3.2073974478e-001	-1.54046e+000
5257	 3.2080077994e-001	 4.59889e-002
5258	 3.2086181509e-001	 8.54445e-001
5259	 3.2092285025e-001	-1.70693e+000
5260	 3.2098388540e-001	-4.66339e-001
5261	 3.2104492056e-001	 7.74536e-002
5262	 3.2110595572e-001	 4.83193e-002
5263	 3.2116699087e-001	 1.89713e+000
